Tweet ID,Created_at,user name,user screen_name,bio,Is verified,joined at,following,followers,Likes,Retweets,location,device,original_tweeter_name,original_tweeter_location,original_tweeter_id,original_tweet_id,Tweet,Class,,,
"1606439546190716929	",2022-12-24 00:00:08+00:00,Serheldan,AUamanj,"interesting to philosophy, politic and literature",FALSE,2021-05-07 20:53:15+00:00,845,201,0,313,,Twitter Web App,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606439010829848577	",2022-12-23 23:58:01+00:00,Y.Vasilis ELEFTHERIOS,yannisvyaylali,"Life gave me a second chance and I made good use of it.  Life doesn't give second chances to everyone, but remember...",FALSE,2013-02-07 20:08:57+00:00,1146,2006,0,313,"Thessaloniki, Greece",Twitter for Android,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606438084886859777	",2022-12-23 23:54:20+00:00,tenay,tenaydemirkent,,FALSE,2019-09-18 08:43:29+00:00,434,150,0,313,,Twitter for iPhone,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606437825511047168	",2022-12-23 23:53:18+00:00,Zal Qubad,zalkubad,"#Communication, #opinion, #politique",FALSE,2016-02-05 14:30:57+00:00,4780,609,0,313,,Twitter Web App,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606435906365390848	",2022-12-23 23:45:40+00:00,Emre Er,idoler5,,FALSE,2021-11-17 19:21:49+00:00,24,10,0,313,,Twitter Web App,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606435407310241793	",2022-12-23 23:43:41+00:00,EliasYpsilantidis,EliasYpsilantis,"Trabzonlu bir Pontos Rumuyum. Ekseriyetle Trabzonluları sevmem. Doktoralıyım. Trilingualim. Evli, çoluk çocuk sahibiyim. Spinozacıyım.",FALSE,2020-01-30 17:35:33+00:00,3695,23390,0,313,"Granada, España",Twitter for Android,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606434952702492672	",2022-12-23 23:41:53+00:00,Botan Goyi,botan_goyi,"Ji azadiyê birûmettir tiştek nine.

Es gibt nichts Herrlicheres als die Freiheit.",FALSE,2022-03-06 13:53:36+00:00,129,28,0,313,,Twitter for Android,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606433707484925953	",2022-12-23 23:36:56+00:00,Black Radical Anarchist He/Him,BlackRadAnarcho,Left Wing Activist/Anarchist trying to make the world a better place by trying to start the revolution,FALSE,2017-03-08 13:08:43+00:00,4883,4016,0,313,"Burlington, NC",Twitter for iPhone,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606433682746707968	",2022-12-23 23:36:50+00:00,Truth Excavator,TruthExcavator,,FALSE,2010-07-17 18:21:54+00:00,521,2447,0,313,"Canada, Earth",Twitter for Android,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606433577964834817	",2022-12-23 23:36:25+00:00,david raison #NotMyKing,DjRaison,A supporter of lost causes ... A united Ireland . A Kurdistan homeland . A Free Undivided Palestine . A Genuine Socialist Labor government . End inequality,FALSE,2011-08-03 12:15:07+00:00,1787,1710,0,313,Perth W A,Twitter for iPhone,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606432671407693825	",2022-12-23 23:32:49+00:00,Xınami,Munzur3873,Dersim,FALSE,2022-11-14 03:31:25+00:00,178,72,0,313,,Twitter for iPhone,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606432614331686912	",2022-12-23 23:32:35+00:00,Mahsun Budak,MahsunBudak65,Rojnamevan | Journalist,FALSE,2019-12-07 00:17:27+00:00,580,513,0,313,Kurdistan,Twitter for Android,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606432022834122752	",2022-12-23 23:30:14+00:00,Patricia,Kersb,"Redacteur, tekstschrijver. Particuliere tweets, van een geëngageerde burger",FALSE,2009-11-13 15:45:23+00:00,858,1511,0,313,The Netherlands,Twitter for Android,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606431989699166208	",2022-12-23 23:30:07+00:00,şahin sancak,Sahinsancak14,,FALSE,2022-11-16 14:42:27+00:00,3,1,0,313,,Twitter Web App,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606431269423906823	",2022-12-23 23:27:15+00:00,Marie Tenand,alaskaN6658,,FALSE,2022-04-15 08:54:12+00:00,150,11,0,313,,Twitter Web App,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606428712655790082	",2022-12-23 23:17:05+00:00,Kadir Bilgic,KadirBilgic13,"Çawe li derîya, Xwelî li serîya",FALSE,2021-08-25 21:48:23+00:00,446,150,0,313,,Twitter for iPhone,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606428410896580613	",2022-12-23 23:15:53+00:00,Ibrahim ahmad,Ibrahim17099654,,FALSE,2020-03-17 21:04:49+00:00,73,15,0,313,,Twitter for Android,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606428377375817728	",2022-12-23 23:15:45+00:00,Yılmaz,Bizinamezin,hepimiz intikamını almak istediğimiz gizli bir yara uğruna savaşıyoruz...,FALSE,2020-09-25 12:44:30+00:00,275,79,0,313,Psychiko ,Twitter for iPhone,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606427965847396352	",2022-12-23 23:14:07+00:00,Parmenios,Parmenios22,"Εγώ σκόροδα σοι λὲγω, συ δε κρόμμυα αποκρίνει.

I talk to you about garlics and you respond about onions.",FALSE,2011-05-03 18:30:24+00:00,715,163,0,313,Athens,Twitter Web App,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606427068350300160	",2022-12-23 23:10:33+00:00,amed,ahmetxebat63,,FALSE,2021-04-24 21:45:47+00:00,738,195,0,313,"Frankfurt on the Main, Germany",Twitter for iPhone,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606426798966784000	",2022-12-23 23:09:29+00:00,Ak71,Ak71M109,,FALSE,2020-05-31 09:12:01+00:00,1887,664,0,313,,Twitter for Android,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606425202497396736	",2022-12-23 23:03:08+00:00,Tigran,Tigran22130442,Tigran,FALSE,2022-10-15 22:57:22+00:00,61,33,0,313,Украина,Twitter for Android,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606421141240877057	",2022-12-23 22:47:00+00:00,kevi,PLUT0134,beza7mat,FALSE,2020-08-16 19:32:52+00:00,161,213,0,313,کوردستان.,Twitter for iPhone,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606419459236831233	",2022-12-23 22:40:19+00:00,SiLAS,Si____LAS,متظاهر به روزه خواری!,FALSE,2019-09-09 17:18:58+00:00,855,209,0,313,جهندم!,Twitter Web App,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606418270042693632	",2022-12-23 22:35:36+00:00,War Art Memes & Jokes,WarArtMemes,bad jokes about current world. art is gathered from the internet and is not representing the viewpoints of account admins,FALSE,2022-12-04 00:00:04+00:00,116,24,0,313,"Babušnica, Srbija",Twitter for iPhone,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606418211259441153	",2022-12-23 22:35:22+00:00,tauz,PeterSpidey3,Dino,FALSE,2018-09-13 17:50:20+00:00,2098,354,0,313,Saint-Mitre-les-Remparts,Twitter for iPhone,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606417563336032257	",2022-12-23 22:32:47+00:00,Ahmet Önen,ahmet_fidan001,,FALSE,2019-08-31 05:01:30+00:00,43,240,0,313,,Twitter for Android,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606417007708094464	",2022-12-23 22:30:35+00:00,Ramba Zamba,doganakyol16,☀️🦚ya xwedê û tausî melek🦚☀️,FALSE,2015-05-16 19:11:02+00:00,3060,767,0,313,"Zürich, Schweiz",Twitter for Android,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606416111116980224	",2022-12-23 22:27:01+00:00,"💙Ken, A Patriot💙. 🏳️‍🌈 Activist For Sin🤬",K611Jesse,Staying here until the lights go out!,FALSE,2021-11-09 00:55:30+00:00,2075,1117,0,313,"Virginia, USA",Twitter for Android,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606415374328659975	",2022-12-23 22:24:05+00:00,Beta Multi,BetaMulti,Rebaselining ...,FALSE,2021-03-27 11:23:20+00:00,1192,503,0,313,-5,Twitter Web App,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606415199136776194	",2022-12-23 22:23:23+00:00,panos,panos19877236,,FALSE,2021-03-27 04:59:14+00:00,453,185,0,313,"Athens, GA",Twitter for iPhone,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606414728661721089	",2022-12-23 22:21:31+00:00,welat Botan,FelatRoj3,Tiştêk Ji Azadî û serxebûna Kurdîstanê bi rûmed tir tina.!,FALSE,2020-10-21 11:02:32+00:00,454,181,0,313,,Twitter for iPhone,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606414219611705344	",2022-12-23 22:19:30+00:00,Botan çiraw,UKewan,bir toplum kanunsuz Yaşar ama ahlaksız yaşayamaz,FALSE,2020-08-23 12:58:27+00:00,1123,469,0,313,,Twitter for iPhone,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606414050421870595	",2022-12-23 22:18:50+00:00,angie de kleine 🇳🇱🇪🇺🇩🇪🇺🇸🇨🇦🗽,adekleine,Proud Michigan State University Alum; Certified Association Executive (CAE); Certificate in Meeting Management (CMM); Certified Meeting Planner (CMP); IAEE CEM,FALSE,2010-02-15 20:02:04+00:00,1107,1369,0,313,,Twitter for iPhone,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606413401151995904	",2022-12-23 22:16:15+00:00,Alexios ΙΙΙ Komnenos,trantellinas,Emperor of Trebizond,FALSE,2022-11-06 12:53:18+00:00,322,53,0,313,Trabzon,Twitter for Android,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606412858690080768	",2022-12-23 22:14:05+00:00,jakopmontpellier,jakopmontpelli1,,FALSE,2017-12-26 02:35:58+00:00,457,207,0,313,,Twitter for iPhone,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606411656774533120	",2022-12-23 22:09:19+00:00,catearthjustice,catearthjustice,Strive to make the world a better place. Help those in need. Fight injustice. Protect & cherish nature. Remember to look at the stars. There is no planet B 🇺🇦,FALSE,2021-02-08 03:27:05+00:00,5071,4737,0,313,,Twitter Web App,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606411329274880003	",2022-12-23 22:08:01+00:00,HAVAL,16Haval,,FALSE,2013-06-30 21:19:51+00:00,604,107,0,313,,Twitter for iPhone,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606410625965596691	",2022-12-23 22:05:13+00:00,Zerdesht Ari,AriZerdesht,gerçek kişiliği saklı bir birey.  yüzümdeki maske ile size ayak uyduruyorum.,FALSE,2022-11-14 16:17:41+00:00,83,26,0,313,,Twitter for Android,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606408047995363341	",2022-12-23 21:54:58+00:00,Elbistanli kürt,Ali15046232,,FALSE,2021-08-19 21:23:10+00:00,513,134,0,313,,Twitter for iPhone,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606407430421848070	",2022-12-23 21:52:31+00:00,Free Afrin 🇺🇦 🇺🇸❤️✌️,FreeAfrin1,"fighting for liberation of kurdish City of Afrin, solidarity with 🇺🇦✌️",FALSE,2022-10-17 20:16:08+00:00,554,268,0,313,,Twitter for Android,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606406597076557853	",2022-12-23 21:49:12+00:00,MED HEREKOL,LORDBOTAN1977,Serbest gazeteci😂🤣Çok çok serbest gazeteci,FALSE,2022-08-08 12:03:42+00:00,522,666,0,313,,Twitter for Android,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606406467162185742	",2022-12-23 21:48:42+00:00,azizturan_58,cemil_aygan,,FALSE,2022-08-13 21:31:51+00:00,614,227,0,313,,Twitter Web App,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606405035096670208	",2022-12-23 21:43:00+00:00,BijiKurdistan,BijiKurdia,,FALSE,2022-09-04 20:29:44+00:00,84,8,0,313,,Twitter Web App,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606403390715662337	",2022-12-23 21:36:28+00:00,Rojava,Rojava12987523,,FALSE,2019-11-16 19:19:51+00:00,195,420,0,313,,Twitter for Android,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606402853836398602	",2022-12-23 21:34:20+00:00,polkurd2022,polkurd2022,"Kurdistan
Greece
Cyprus
Armenia
Pontos",FALSE,2022-10-07 18:31:04+00:00,596,149,0,313,,Twitter for Android,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606400649813532805	",2022-12-23 21:25:35+00:00,Rebar hajo,Rebar80,,FALSE,2011-02-15 13:32:39+00:00,564,189,0,313,,Twitter for iPhone,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606399480756150283	",2022-12-23 21:20:56+00:00,Azadi,Azadi45504455,"Kurdish, although I have my own land(Kurdistan), but UK decided I don't deserve a country,PKK is my Army. turky is a Kurd killer.erdogan is Hitler of our time.",FALSE,2020-02-17 14:01:59+00:00,613,198,0,313,,Twitter for Android,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606399221493637123	",2022-12-23 21:19:54+00:00,EMİN PALEWI ( Sadikoglu ),dr_emin,"Kurdistana Sor di dile her Kurdekida 
kulék mezini. Eger Kurdistana sor xeyale hemu Kurdistan xeyale .Vekil mustafayev em te  heç birnakin",FALSE,2010-03-20 20:21:29+00:00,1690,1515,0,313,KÜRDISTAN - MANGESHK,Twitter for Android,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606397749188071425	",2022-12-23 21:14:03+00:00,Generaal Babiç,Eltigree182,🦅📿,FALSE,2019-09-18 15:33:45+00:00,68,214,0,313,KURDISTAN,Twitter for iPhone,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
"1606397445684039680	",2022-12-23 21:12:51+00:00,Freedom For Kurdistan,LukeGra25282315,"Human Rights Advocate Middle East #Turkey #Syria #Iraq #Iran I support #Kurdish People and their struggle for self determination.

San Francisco",FALSE,2018-02-19 13:03:55+00:00,1482,1380,0,313,,Twitter for Android,DalgashRasoul5,Syria,1.31574E+18,1.60638E+18,"RT:Just two days ago, the criminal Erdogan called on France to close all Kurdish offices and headquarters in France. Today, the terrorist attack took place on the Ahmed Kaya Kurdish Center in Paris. I think it is clear who targeted the Kurds. The terrorist criminal Erdogan https://t.co/EdYRmh2e66",TR responsible,,,
