Tweet ID,Created_at,user name,user screen_name,bio,Is verified,joined at,following,followers,Likes,Retweets,location,device,original_tweeter_name,original_tweeter_location,original_tweeter_id,original_tweet_id,Tweet,Class,Unnamed: 19,Unnamed: 20,Unnamed: 21
1606611134886338560,2022-12-24 11:21:58+00:00,Max,tuffe_max,En tillgång för demokratin.,False,2018-05-20 17:00:41+00:00,310,159,0,313,,Twitter Web App,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606608106771079172,2022-12-24 11:09:56+00:00,Μοναδικός νταμπλούχος αήττητος πρωταθλητής,Omirosb,"Φυσικός, κοιλιόδουλος μέχρι αηδίας. Αν δεν απαντάω, κολυμπάω ή διαβάζω ή βλέπω αθλητικά",False,2011-07-28 08:03:35+00:00,4766,6357,0,313,,Twitter Web App,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606607969239662592,2022-12-24 11:09:23+00:00,Kyri a koulis 🇺🇦🇪🇺🏳️‍🌈🇩🇪,kyripaoki,"Δεν παίρνουμε την ζωή και πολύ στα σοβαρά, διατηρούμε την ψυχική μας υγεία. Nicht alles so ernst nehmen. 
PAOK Ole! ⚽️🏀",False,2013-05-27 11:15:42+00:00,3173,1747,0,313,"Bayern, Deutschland ",Twitter for Android,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606607190936244259,2022-12-24 11:06:18+00:00,Maür Vinent i Pons,menorcacatalana,Piulaire de la Catalunya insular oriental (Menorca). Artesà pictòric. Numismàtic. Amb un amor sense remei ni adob. Amb un enyor sense esma ni sortida...,False,2011-10-26 02:25:06+00:00,950,802,0,313,Catalunya insular,Twitter for Android,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606605336542052352,2022-12-24 10:58:56+00:00,dmi,dmitsag,,False,2018-01-30 11:23:21+00:00,552,62,0,313,,Twitter for iPhone,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606588774288433153,2022-12-24 09:53:07+00:00,Subartu_Urartu,Subartu_Urartu,"former @EhmedeXani/
Business Administration/BSc. Electrical Eng. / MSc.Electrical Eng.",False,2022-11-20 22:25:14+00:00,633,58,0,313,Kurdistan ,Twitter for Android,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606588546889957377,2022-12-24 09:52:13+00:00,arman,arman28053378,هیچ چیزی رو بدون منبع معتبر نمیگم و وارد بحث با مغلطه‌گران و احمق‌ها هم نمیشم,False,2020-04-18 16:28:54+00:00,605,422,0,313,"Russia, iran province",Twitter for iPhone,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606587334123823106,2022-12-24 09:47:24+00:00,Serdar Karakush,General_Sado,house of EL - Khas,False,2015-06-08 01:55:41+00:00,614,4136,0,313,"London, England",Twitter Web App,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606586808049061889,2022-12-24 09:45:18+00:00,ukvaporizer,ukvaporizer,"Rugby loving, weightlifting painter from the south.",False,2014-09-26 11:50:50+00:00,1220,832,0,313,,Twitter Web App,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606586684489043974,2022-12-24 09:44:49+00:00,mazlum gök,easthastings_,"🏴‍☠️ resistance is life 

https://t.co/EAqOJvvyZG",False,2018-02-25 21:35:25+00:00,771,219,0,313,,Twitter for Android,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606586210117459970,2022-12-24 09:42:56+00:00,Σμήναρχος Επαμεινώνδας Κάκαλος,zaxos_c,,False,2021-10-30 20:27:04+00:00,707,195,0,313,Kastelorizo ,Twitter for Android,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606584524024041473,2022-12-24 09:36:14+00:00,AL,AL86344373,"🔱𓂀𓆣𓅃𓆤𓃠☥🔱  
Αλεξάνδρεια 𝕰𝖌𝖞𝖕𝖙 🇪🇬 🇬🇷 🇨🇾 🇮🇹 🇫🇷 🇦🇲 🇸🇦 🇦🇪 🇧🇭
Κοσμοπολίτικη πόλη
Mediterranean Culture-Art-Architecture-Music-Cuisine",False,2020-06-08 19:04:40+00:00,9039,8937,0,313,,Twitter Web App,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606579210566438912,2022-12-24 09:15:07+00:00,Ramazan Avinc,ramazanavinc,"Politik Sebepten ötürü Batman Üniversitesi Terk ! 2015- 2016 - 2017 dönemi arası , HDP Yönetim kurulu üyesi",False,2018-02-04 09:42:25+00:00,644,396,0,313,Dunya,Twitter for iPhone,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606578405931159552,2022-12-24 09:11:55+00:00,Michel Saint-Hilaire,lautreamont13,"Freethinker. I is another. Arthur Rimbaud . Sweden
No DM",False,2013-04-20 20:30:47+00:00,4998,3792,0,313,"Nacka, Sweden",Twitter Web App,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606577910076346368,2022-12-24 09:09:57+00:00,Tahsin Torun,torun_tahsin,,False,2022-10-03 19:26:03+00:00,198,51,0,313,,Twitter for iPhone,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606574338534252546,2022-12-24 08:55:45+00:00,monsary,monsaryart,Det rullar på!!,False,2019-07-22 23:08:19+00:00,2322,479,0,313,Sweden,Twitter Web App,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606573789952745472,2022-12-24 08:53:34+00:00,spyrospolitis,spyrospolitis,,False,2007-12-30 09:43:00+00:00,1791,1390,0,313,"Patras, Greece",Twitter for iPhone,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606573170244419584,2022-12-24 08:51:07+00:00,Gaidourinoi Dialogoi,DonkeysTalks,https://t.co/OoQN035pEW,False,2015-02-23 19:19:45+00:00,3924,1206,0,313,Κάρπαθος,Twitter for Android,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606572989654474752,2022-12-24 08:50:24+00:00,Humeira,Humeira92,,False,2012-11-17 01:25:32+00:00,61,59,0,313,,Twitter for iPhone,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606572402246578177,2022-12-24 08:48:04+00:00,Kurdish American for Democracy and Human Rights,kurdishAmerica,Kurdish American Committee for Democracy and Human Rights,False,2020-06-08 11:25:51+00:00,3283,761,0,313,"Los Angeles, CA",Twitter for iPhone,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606570784532860928,2022-12-24 08:41:38+00:00,🇮🇳🕉️The Warhead🇮🇳🕉️,thewarhead007,"Nationalist / Hindu Civilization / Europe, Asia, USA & Middle east updates 🛰️ / Greater India / Not fan of Savarkar, Maratha supermacists & RSS",False,2022-07-17 20:01:40+00:00,194,94,0,313,,Twitter for Android,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606566668549099523,2022-12-24 08:25:17+00:00,Qamar,F13774,,False,2022-03-19 03:31:42+00:00,33,2,0,313,,Twitter for Android,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606566407788953601,2022-12-24 08:24:14+00:00,Badasss,Badasss91448909,,False,2021-07-12 12:32:30+00:00,359,83,0,313,,Twitter for Android,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606566247159717888,2022-12-24 08:23:36+00:00,ibrahim demirci,ibrahim040680,🦅 sinek kovalamaz Atina'da yaşıyorum,False,2021-09-17 07:47:08+00:00,51,1197,0,313,Yunanistan ,Twitter for Android,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606565464792076288,2022-12-24 08:20:30+00:00,Aydin Atlas,aydin_atlas3,BIJI ISRAIL.,False,2022-02-12 04:56:33+00:00,1009,514,0,313,,Twitter for Android,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606563708297256961,2022-12-24 08:13:31+00:00,Çağdaş Seven,cagdasevenn,Aktivist,False,2020-07-02 15:00:31+00:00,42,1,0,313,"Adana, Türkiye",Twitter for iPhone,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606563649493106693,2022-12-24 08:13:17+00:00,Alan Brusk,BruskAlan,"Önce insan!

Sustun,  sıra sana geldi!
Sadece Kūrtleri ezmek için yaratılan canavara karşı susarsan bir gūn sıra sana da gelir, bugūn gibi.",False,2014-08-30 06:27:15+00:00,1304,225,0,313,,Twitter for Android,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606560881051332608,2022-12-24 08:02:17+00:00,Zınar,Hasan_kobane,,False,2015-02-17 19:23:03+00:00,1491,659,0,313,Dünyalı,Twitter for iPhone,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606560873048412160,2022-12-24 08:02:15+00:00,Chio,RLSchool,"No hay mal que dure 100 años, ni cuerpo que lo resista
Despues de la tormenta, sale el sol",False,2009-08-09 23:46:12+00:00,754,387,0,313,Arequipa Peru,Twitter Web App,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606560798012325889,2022-12-24 08:01:57+00:00,Tasos X,TasosNtegiannis,,False,2012-05-24 08:35:31+00:00,528,510,0,313,greece,Twitter Web App,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606560784103997440,2022-12-24 08:01:54+00:00,Fiko Ona,OnaFiko,Freedom.,False,2022-10-29 11:33:52+00:00,47,8,0,313,,Twitter for Android,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606558029398380545,2022-12-24 07:50:57+00:00,Sher Kuresher,Xalfetili6363,,False,2018-01-23 12:10:54+00:00,253,203,0,313,,Twitter for Android,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606554019287420928,2022-12-24 07:35:01+00:00,George Fairweather,octoberman51,,False,2020-03-23 11:23:40+00:00,41,13,0,313,,Twitter for iPhone,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606553632526196737,2022-12-24 07:33:28+00:00,BAXAN.S ☀️,baxans1,my people my responsibility 🕊. #Kurd4UN,False,2020-07-01 19:48:43+00:00,313,250,0,313,kurdistan,Twitter for iPhone,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606553129436209152,2022-12-24 07:31:29+00:00,Nezo ☀️,NezoHA,"Human, Brother, Texan, American, Kurdish-American Activist. Outdoors. Supply Chain and Non-profits. Changing minds. RT is not endorsement. RT is not support",False,2009-08-15 21:35:59+00:00,552,3825,0,313,,Twitter for iPhone,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606548753351315457,2022-12-24 07:14:05+00:00,tsarlinio,tsarlinio,,False,2019-07-01 14:43:44+00:00,239,102,0,313,,Twitter Web App,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606548370939592704,2022-12-24 07:12:34+00:00,Azad Kurdistani,AzadKurdistani8,,False,2022-12-10 21:03:20+00:00,113,8,0,313,,Twitter for iPhone,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606547683946434561,2022-12-24 07:09:50+00:00,Prinz Myschkin,donnieheist1,Freelance Photographer & Videographer 🇹🇷🇩🇪🇺🇸🇺🇦🇮🇹🇪🇸🇰🇪🇨🇦,False,2017-12-16 02:02:28+00:00,5008,398,0,313,,Twitter for iPhone,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606547535111544832,2022-12-24 07:09:15+00:00,Kurdistan,Kurdish_Land,“There is one Piece in our heart 🇭🇺Kurdistan🇬🇫We are all a religious witness for beloved Kurdistan,False,2009-08-02 21:38:48+00:00,4046,4259,0,313,"London, England",Twitter for iPhone,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606547256328552450,2022-12-24 07:08:08+00:00,PaulKythreotis,PKythreotis,Politics Law Economics,False,2019-07-20 09:57:35+00:00,1329,570,0,313,Cyprus,Twitter Web App,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606546793260515329,2022-12-24 07:06:18+00:00,faruk,Farukb44,"Canadian Liberal, A political science graduate but has 25+ years of finance experience…  He Thinks Globally, Loves Local, Kurd from Turkey, and DADMAN..",False,2018-07-12 01:25:06+00:00,4495,6194,0,313,"Toronto, Ontario #Earther ",Twitter for iPhone,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606546589396279296,2022-12-24 07:05:29+00:00,JeReviens,Aph_Kay,cabinet de curiosités,False,2009-04-19 00:15:22+00:00,4685,6652,0,313,Athenes,Twitter for Android,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606543409946271745,2022-12-24 06:52:51+00:00,olympiaGR,olympiada,http://t.co/O8Dgvkqeow,False,2008-07-06 18:38:52+00:00,993,9113,0,313,,Twitter for iPad,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606540086396747781,2022-12-24 06:39:39+00:00,柳思長,liusichangc,"沧浪之水清兮，可以濯我缨；
沧浪之水浊兮，可以濯我足。

谢绝私信，不拒熟友；
相逢即私信，拉黑不犹疑！",False,2021-06-08 16:50:27+00:00,33,325,0,313,地球,Twitter for Android,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606539377747836929,2022-12-24 06:36:50+00:00,Abbas Emani,emani_abbas,KURD-KURDISTAN,False,2019-06-15 15:27:23+00:00,1535,565,0,313,,Twitter for iPhone,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606537433444663299,2022-12-24 06:29:06+00:00,𒀭,Ragnar_345,,False,2022-04-19 20:07:11+00:00,107,44,0,313,Kurdistan ,Twitter for iPhone,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606532923469221890,2022-12-24 06:11:11+00:00,Cat Valentine 🇺🇦🕊️🇦🇲,Cat_loveZara,"✨👑😍 Кохаю тебе @vikasz25 😍👑✨

Другий аккаунт @LoveZara2930",False,2021-10-18 06:42:24+00:00,4743,1584,0,313,Украина,Twitter for Android,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606532300023287808,2022-12-24 06:08:42+00:00,poseidonas76 .,poseidonas76,,False,2014-08-10 13:01:57+00:00,1865,1169,0,313,,Twitter for Android,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606528453221687301,2022-12-24 05:53:25+00:00,Othman Barzanji,OsmanBarzanji,,False,2018-03-22 19:06:41+00:00,89,4,0,313,,Twitter for iPhone,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606523861033705474,2022-12-24 05:35:10+00:00,Natascha Nießen,natascha_nie,,False,2022-02-26 20:43:57+00:00,42,91,0,313,,Twitter for iPhone,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606522897820008449,2022-12-24 05:31:21+00:00,lordkaran21,lordkaran,Cehaletin tek korkusu kadındır. Çünkü kadın öğrenirse çocuklarına da öğretir.,False,2018-10-19 20:21:06+00:00,362,141,0,313,"Hamburg, Deutschland",Twitter for Android,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606514315758305281,2022-12-24 04:57:15+00:00,Iqbal almaududi,almaududiiqbal,,False,2012-02-27 11:51:56+00:00,716,103,0,313,coconut village,Twitter for Android,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606511662919323648,2022-12-24 04:46:42+00:00,Tronte Clad,tronte_clad,Li ser şopa heqîqet ê...,False,2022-10-05 05:00:01+00:00,52,7,0,313,"Mountain View, CA",Twitter for iPhone,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606507233957023745,2022-12-24 04:29:06+00:00,Dılbrîn Amedî,AmediLbrin,,False,2022-10-06 20:22:31+00:00,124,55,0,313,,Twitter for iPhone,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606506625170165760,2022-12-24 04:26:41+00:00,Stateless,demokrasi_s,Nothing makes me special!,False,2021-03-27 22:46:41+00:00,283,43,0,313,,Twitter for iPhone,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606505839937871872,2022-12-24 04:23:34+00:00,animal :) 🇺🇦☮️🇪🇺🇵🇸 💦💦💚🕯️,IvieEve,:),False,2015-07-15 17:38:51+00:00,147,26,0,313,,Twitter for Android,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606504706179727360,2022-12-24 04:19:04+00:00,MirakyanDersiM,MirakyanHayk,,False,2020-05-07 01:49:06+00:00,484,57,0,313,,Twitter for Android,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606502764632236033,2022-12-24 04:11:21+00:00,Phil,Phil71633632,,False,2022-11-12 06:42:31+00:00,118,13,0,313,,Twitter for Android,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606502090364583936,2022-12-24 04:08:40+00:00,"Sappho 🗽🩸🦷 Zan, Zendegi, Azadi",granolalesbian,#ElizabethWarrenRules #anti-racist #fibromyalgia Chef. Disabled. FIBRO-Chef on Youtube! https://t.co/9J1A4oIXcL,False,2020-02-22 04:50:07+00:00,4952,4416,0,313,Dedicated to Ousting Muskrat!,Twitter Web App,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
1606499797086650370,2022-12-24 03:59:33+00:00,Onur Özdemir,oneozdemir4,Özgürlük ✌️✌️✌️,False,2022-12-21 05:34:02+00:00,162,59,0,313,"Texas, USA 🇺🇲",Twitter for Android,DalgashRasoul5,Syria,1.31574e+18,1.60638e+18,two days ago criminal erdogan called france close kurdish offices headquaers france today terrorist attack took place ahmed kaya kurdish center paris think clear targeted kurds terrorist criminal erdogan httpstcoedyrmhe,TR responsible,,,
